,TEAM_OPEN,TEAM_HIGH,TEAM_LOW,TEAM_CLOSE,TEAM_VOLUME,TEAM_ema10,TEAM_ema30,TEAM_ema50,TEAM_ma10,TEAM_ma30,TEAM_ma50,TEAM_ma100,TEAM_rsi2,TEAM_rsi6,TEAM_rsi14,TEAM_rsi30,SMT_OPEN,SMT_HIGH,SMT_LOW,SMT_CLOSE,SMT_VOLUME,SMT_ema10,SMT_ema30,SMT_ema50,SMT_ma10,SMT_ma30,SMT_ma50,SMT_ma100,SMT_rsi2,SMT_rsi6,SMT_rsi14,SMT_rsi30,CCET_OPEN,CCET_HIGH,CCET_LOW,CCET_CLOSE,CCET_VOLUME,CCET_ema10,CCET_ema30,CCET_ema50,CCET_ma10,CCET_ma30,CCET_ma50,CCET_ma100,CCET_rsi2,CCET_rsi6,CCET_rsi14,CCET_rsi30,HANA_OPEN,HANA_HIGH,HANA_LOW,HANA_CLOSE,HANA_VOLUME,HANA_ema10,HANA_ema30,HANA_ema50,HANA_ma10,HANA_ma30,HANA_ma50,HANA_ma100,HANA_rsi2,HANA_rsi6,HANA_rsi14,HANA_rsi30,DELTA_OPEN,DELTA_HIGH,DELTA_LOW,DELTA_CLOSE,DELTA_VOLUME,DELTA_ema10,DELTA_ema30,DELTA_ema50,DELTA_ma10,DELTA_ma30,DELTA_ma50,DELTA_ma100,DELTA_rsi2,DELTA_rsi6,DELTA_rsi14,DELTA_rsi30,KCE_OPEN,KCE_HIGH,KCE_LOW,KCE_CLOSE,KCE_VOLUME,KCE_ema10,KCE_ema30,KCE_ema50,KCE_ma10,KCE_ma30,KCE_ma50,KCE_ma100,KCE_rsi2,KCE_rsi6,KCE_rsi14,KCE_rsi30,NEX_OPEN,NEX_HIGH,NEX_LOW,NEX_CLOSE,NEX_VOLUME,NEX_ema10,NEX_ema30,NEX_ema50,NEX_ma10,NEX_ma30,NEX_ma50,NEX_ma100,NEX_rsi2,NEX_rsi6,NEX_rsi14,NEX_rsi30,SVI_OPEN,SVI_HIGH,SVI_LOW,SVI_CLOSE,SVI_VOLUME,SVI_ema10,SVI_ema30,SVI_ema50,SVI_ma10,SVI_ma30,SVI_ma50,SVI_ma100,SVI_rsi2,SVI_rsi6,SVI_rsi14,SVI_rsi30,METCO_OPEN,METCO_HIGH,METCO_LOW,METCO_CLOSE,METCO_VOLUME,METCO_ema10,METCO_ema30,METCO_ema50,METCO_ma10,METCO_ma30,METCO_ma50,METCO_ma100,METCO_rsi2,METCO_rsi6,METCO_rsi14,METCO_rsi30,set50_index,set100_index,foreign_SET.BUY,foreign_SET.SELL,DELTA_gg_trend,เทคโนโลยี,ชิ้นส่วนอิเล็กทรอนิกส์,delta หุ้น,delta airlines,AS_top3_SET100_corr,NER_top3_SET100_corr,BOL_top3_SET100_corr
2021-04-12,1.7899999618530273,1.850000023841858,1.7400000095367432,1.7699999809265137,815400.0,1.7614577732449628,1.6139424996856833,1.4885248930825985,1.753000009059906,1.6160000046094258,1.4174000096321107,1.206700006723404,27.105987310438646,53.33541467058606,63.48583988954012,67.36718882312711,4.420000076293945,4.480000019073486,4.300000190734863,4.460000038146973,7468800.0,4.446553797312749,4.389773189023685,4.280133637298513,4.45600004196167,4.344666655858358,4.398000011444092,3.8201999950408934,52.79704650388985,51.684815953712906,52.34227945583239,54.09064870642137,2.6600000858306885,2.9000000953674316,2.640000104904175,2.740000009536743,33460200.0,2.5254693993455852,2.3830558445343692,2.3167925824064994,2.494000029563904,2.3325642426808675,2.282738599777222,2.186846295595169,95.26797724678019,87.08521195229652,80.50416069366115,70.90751755129924,58.25,59.5,58.0,59.0,10548400.0,57.56497512495709,55.281725727286826,53.630258791110414,57.15,54.68333333333333,53.85,48.6825,53.16131532660144,61.518388879040785,61.08849227810146,59.06014442016905,374.0,382.0,366.0,367.0,4681200.0,350.96491873830723,354.3255080797733,369.8910660279014,341.5,339.2,382.22,398.29,37.77921363017019,62.661785731270726,53.82059496454978,49.56067245766897,59.0,60.25,58.75,59.25,12066300.0,58.107527942770695,56.706010552328486,55.2162659385452,57.7,56.40833333333333,56.505,50.16,52.120546759872525,63.686993700487484,59.52615515977969,57.9919966641108,5.849999904632568,5.849999904632568,5.699999809265137,5.699999809265137,6255100.0,5.822168070756249,5.460003549179734,5.2877293163821495,5.990000009536743,5.236333322525025,5.22,4.9569000196456905,5.4140574261195304,44.415148459232164,54.569481903871754,55.35975306017558,4.980000019073486,4.980000019073486,4.920000076293945,4.920000076293945,5911500.0,5.024580657972639,4.966530787340427,4.928284264021749,5.087000036239624,4.907000048955282,4.929800052642822,4.8484000396728515,18.694296325080643,40.48011347852336,47.9777864385895,50.18744684015249,328.0,328.0,310.0,318.0,42500.0,301.5179332905264,276.5141937803252,259.74675864115454,299.9,273.6,253.41,222.97,60.14368208729494,76.7957437387358,76.57823371497119,71.76476773179832,,,,,,,,,,6.25,5.25,8.649999618530273
2021-04-16,1.75,1.8200000524520874,1.7000000476837158,1.809999942779541,534800.0,1.7702836222512495,1.626591366982061,1.5011317577765961,1.7639999985694885,1.6330000042915345,1.4316000080108642,1.2161000061035157,55.390361019047994,60.384713356657116,66.2060162617409,68.69844371025131,4.400000095367432,4.920000076293945,4.360000133514404,4.840000152587891,82310600.0,4.518089498271865,4.418820089898794,4.302089186917704,4.4920000553131105,4.367333332697551,4.403200016021729,3.839399995803833,93.56100337302924,73.39362279105414,63.349602790997295,59.29239901857119,2.859999895095825,3.380000114440918,2.859999895095825,3.1600000858306885,109337000.0,2.640838615070149,2.4331812794567123,2.349859543325095,2.5660000324249266,2.36528217792511,2.301261682510376,2.197953985929489,99.24227266803085,94.56363022697569,88.8366833819734,79.1286795591346,59.0,60.75,57.25,60.0,18464800.0,58.00770692041944,55.58613051907477,53.88005256400805,57.575,55.00833333333333,53.975,48.91,71.02869366501702,66.37896805171859,63.44128873702812,60.250018346305,377.0,377.0,367.0,372.0,3868800.0,354.78947896770586,355.46579788107823,369.9737693209249,349.9,338.26666666666665,379.9,400.275,59.366090943205286,65.14138533897493,54.916342703699776,49.99173880864446,59.5,62.25,58.75,60.75,36239300.0,58.587977407721475,56.96691309733956,55.43327511742578,58.05,56.625,56.605,50.3975,83.47941186538964,72.63185467345593,63.89093381272655,59.9761451206226,5.599999904632568,5.699999809265137,5.449999809265137,5.650000095367432,5354200.0,5.790864802503737,5.472261390869264,5.301936013597259,6.005000019073487,5.267999998728434,5.233000001907349,4.968400020599365,3.7800414768462622,42.06938594754125,53.36881495789506,54.73304768666578,5.099999904632568,5.199999809265137,4.920000076293945,5.050000190734863,16631700.0,5.0292023912021335,4.971915910140068,4.933057437618341,5.052000045776367,4.920000060399373,4.922800054550171,4.852300043106079,64.28978847795565,52.021651458769476,52.641452055735066,52.262912574762375,318.0,326.0,316.0,325.0,77200.0,305.7873999649761,279.64231031062684,262.30570928267787,305.0,276.2,255.89,224.475,77.4763945625372,80.76385900474524,78.64339464536113,73.03910884394027,,,,,,,,,,6.800000190734863,5.300000190734863,8.600000381469727
2021-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,44.0,74.0,8.0,0.0,,,
2021-04-19,2.0,2.299999952316284,1.9500000476837158,2.059999942779541,6478800.0,1.822959316892757,1.6545532105818985,1.5230481571884762,1.8019999980926513,1.6573333342870076,1.4508000063896178,1.2281000053882598,92.37476127715168,81.42721138013496,77.49197143455089,75.23142526518329,4.78000020980835,4.960000038146973,4.760000228881836,4.800000190734863,25231100.0,4.569345987810592,4.4434123544688635,4.321615108636024,4.530000066757202,4.3900000095367435,4.408800020217895,3.8585999965667725,79.167684462017,69.45183588727525,61.7332791066049,58.569760839349414,3.140000104904175,3.319999933242798,3.0399999618530273,3.140000104904175,36895500.0,2.731595249585426,2.4787824940017096,2.3808454477007452,2.6380000352859496,2.3985642115275065,2.320492444038391,2.2083078277111055,91.89203472956851,91.53483217874386,86.93132891451668,78.04228922053414,60.0,61.5,59.5,60.0,14173000.0,58.36994202579771,55.8708962920377,54.120050502674395,58.05,55.233333333333334,54.1,49.1375,71.02869366501702,66.37896805171859,63.44128873702811,60.250018346305,375.0,406.0,373.0,399.0,9068500.0,362.82775551903205,358.274456082299,371.112052876967,359.9,339.56666666666666,377.32,402.515,91.43999929024453,75.62899407246276,60.38300475337367,52.27039945348099,61.25,62.5,60.75,61.5,15079000.0,59.11743606086302,57.25937031686604,55.67118589713458,58.625,56.84166666666667,56.735,50.6325,90.01749729669825,76.15591476904775,65.87266535094584,60.93063587889254,5.650000095367432,5.900000095367432,5.650000095367432,5.849999904632568,4823600.0,5.8016166392544335,5.496631617563671,5.323428715206487,6.040000009536743,5.300333325068156,5.245,4.981900019645691,71.82011194463958,53.7853041475184,57.40590864402685,56.75864845467588,5.099999904632568,5.199999809265137,5.0,5.099999904632568,13002600.0,5.042074666371303,4.980179393655713,4.939604201030664,5.04200005531311,4.9326667308807375,4.919800052642822,4.856300044059753,75.05180760973752,55.96282927934913,54.33700530993696,53.041377686893085,327.0,327.0,314.0,315.0,46700.0,307.4624181531622,281.923451580909,264.3721520559062,307.6,278.3666666666667,258.17,225.875,34.54890014807814,62.454812071355825,69.24965508597542,68.4720867752155,,,,,,,,,,7.25,5.550000190734863,8.649999618530273
2021-04-20,2.0799999237060547,2.119999885559082,1.9900000095367432,2.0,1662100.0,1.8551485320031649,1.676840100221776,1.5417521510242223,1.8329999923706055,1.6790000001589458,1.4696000075340272,1.2394000053405763,66.07863579491435,70.62343895779973,71.33460888980366,71.52514438934166,4.820000171661377,5.25,4.820000171661377,4.880000114440918,66060700.0,4.625828556288832,4.4715793067251255,4.34351255984406,4.576000070571899,4.408666674296061,4.421200017929078,3.8793999981880187,87.10357202222146,72.93983594686874,63.72664422886948,59.58876797207068,3.140000104904175,3.2200000286102295,3.0799999237060547,3.119999885559082,29449100.0,2.8022142743079086,2.520151357973153,2.4098318962442096,2.7080000162124636,2.4317949771881104,2.338953981399536,2.219753977060318,80.03633804924638,88.14686289342978,84.96872611478528,76.94937641433668,60.0,60.5,58.75,58.75,9374200.0,58.43904347565267,56.05664491835785,54.30161714962834,58.4,55.4,54.215,49.36,24.430890429354523,54.08287708849528,58.32840649269084,57.995241685219504,397.0,400.0,383.0,385.0,4649300.0,366.8590726973898,359.9986847221507,371.65667825434093,369.4,338.8666666666667,375.22,404.585,50.28117478180878,63.70352813225637,56.55375669613078,51.023319955800645,61.5,62.0,59.5,60.0,10990800.0,59.2779022316152,57.436185135132746,55.84094331293322,59.025,56.94166666666667,56.86,50.86,34.849774848634254,58.1770939593657,58.90918639638401,58.06563194895208,5.849999904632568,5.900000095367432,5.75,5.849999904632568,5289400.0,5.810413596595913,5.519429571568117,5.344078565772216,5.994999980926513,5.331999985376994,5.251999998092652,4.994800019264221,71.82011194463958,53.7853041475184,57.405908644026844,56.758648454675885,5.099999904632568,5.099999904632568,4.960000038146973,4.960000038146973,9417900.0,5.027152006694152,4.978877499751923,4.940404037780324,5.023000049591064,4.937333393096924,4.915000057220459,4.859500045776367,27.9243299620553,43.85773268152692,49.042444380794045,50.648959354229454,319.0,319.0,307.0,315.0,17700.0,308.83288757985997,284.0574224466568,266.3575578576354,310.2,280.2,260.45,227.375,34.54890014807814,62.45481207135582,69.24965508597543,68.4720867752155,,,,,,,,,,7.400000095367432,5.550000190734863,8.699999809265137
2021-04-21,1.9600000381469727,2.0199999809265137,1.940000057220459,1.940000057220459,1491200.0,1.870576082042673,1.6938181619636268,1.5573697159730944,1.8539999961853026,1.6986666679382325,1.4872000098228455,1.250100005865097,42.1061185761428,60.92344305523447,65.71164805337425,68.05671180188797,4.840000152587891,5.099999904632568,4.840000152587891,4.980000019073486,16926600.0,4.690223367704223,4.504380643005665,4.36847285236286,4.6200000762939455,4.434000015258789,4.434400014877319,3.9011999988555908,93.39441804042931,76.89674290641054,66.10356306362355,60.83442243627894,3.140000104904175,3.180000066757202,3.0799999237060547,3.0999999046325684,12735900.0,2.8563571161851193,2.557560941628599,2.4368973083378704,2.7759999990463258,2.462512906392415,2.356277060508728,2.231184746026993,63.62025815299535,84.39831619183947,82.95192954440654,75.85054192463488,58.75,59.5,58.0,58.0,7047800.0,58.35921738917036,56.18202266556057,54.44665177121154,58.6,55.583333333333336,54.28,49.5725,13.669540163676608,47.71850068393293,55.44129791824505,56.67868186692385,388.0,402.0,384.0,385.0,5869700.0,370.1574231160462,361.61167280459256,372.17994577377857,375.5,339.3333333333333,372.92,406.62,50.28117478180878,63.70352813225637,56.553756696130776,51.023319955800645,59.5,60.5,59.0,59.25,7882100.0,59.27282909859425,57.55320544899515,55.97463181046525,59.3,57.025,56.91,51.0875,21.607499156887503,50.958895455663445,55.73658110475962,56.68694450210603,5.800000190734863,5.849999904632568,5.699999809265137,5.800000190734863,2812000.0,5.808520250075722,5.53753090183694,5.361957845182516,5.909999990463257,5.368666664759318,5.263000001907349,5.0082000207901,42.07074529544983,50.13515202053016,56.0002191257609,56.08718757963084,4.980000019073486,5.099999904632568,4.980000019073486,4.980000019073486,7745200.0,5.018578918035849,4.9789499203533145,4.9419568213604474,5.016000032424927,4.9453334013621015,4.9036000537872315,4.864300045967102,38.888332539482704,45.86511021686375,49.79504996037085,50.97574169141166,311.0,315.0,297.0,307.0,61000.0,308.4996352926127,285.5375887404209,267.9513791181203,311.2,281.93333333333334,262.57,228.765,12.45889820728859,49.52184972738866,62.34077271619818,64.9928823812137,,,,,,,,,,7.400000095367432,5.699999809265137,8.649999618530273
2021-04-22,2.0199999809265137,2.0199999809265137,1.909999966621399,1.909999966621399,976200.0,1.8777440610569864,1.707765375167354,1.5711983532534202,1.868999993801117,1.7179999987284342,1.5040000081062317,1.2604000055789948,30.897016171573537,56.28503841615189,63.0361131902159,66.39145323474852,5.050000190734863,5.099999904632568,4.840000152587891,4.840000152587891,10674900.0,4.717455510410344,4.526033514591615,4.3869641190383515,4.646000099182129,4.45466669400533,4.44440001487732,3.9210000014305115,39.476333330291034,61.73171993857757,60.159996412325675,58.23469054249444,3.0999999046325684,3.319999933242798,3.0999999046325684,3.259999990463257,34319000.0,2.929746729690235,2.6028795899405126,2.469175844891807,2.8639999866485595,2.4979488054911294,2.3775385999679566,2.2440308964252473,91.50349509908904,88.92123872830486,85.84626776528218,78.40287322380686,58.5,58.75,57.0,57.25,10447200.0,58.157541500230295,56.250924429072796,54.556586995869914,58.65,55.75,54.35,49.755,7.267311019153524,41.81381112776989,52.6355610155908,55.37818237283196,389.0,390.0,374.0,381.0,3357300.0,372.12880073131055,362.86253262365113,372.52583025323827,378.3,339.6333333333333,370.94,408.55,33.201582997988055,59.822506313078584,55.38981817348645,50.65380766663122,59.5,59.75,57.5,57.5,13202500.0,58.950496535213475,57.54977283938256,56.034450170839165,59.35,57.06666666666667,56.94,51.28,7.791405860382858,37.820056216456145,49.09284074863409,53.614199423028076,5.849999904632568,5.849999904632568,5.699999809265137,5.699999809265137,2227400.0,5.788789260837433,5.548012766832307,5.375214392793599,5.8249999523162845,5.3999999841054285,5.273999996185303,5.019600019454956,15.834535213747532,43.11298975983107,53.19465850610609,54.74717831404089,5.0,5.050000190734863,4.960000038146973,4.960000038146973,6362600.0,5.007928212601508,4.977727347307744,4.942664398489331,5.012000036239624,4.952666743596395,4.8998000526428225,4.868100047111511,29.8169472490616,43.978172621047584,49.01544166735994,50.62893750616862,304.0,310.0,302.0,307.0,21500.0,308.2269743303195,286.9222604345873,269.4826975840764,311.8,283.6,264.69,230.14,12.45889820728859,49.521849727388656,62.3407727161982,64.9928823812137,,,,,,,,,,7.449999809265137,5.75,8.649999618530273
2021-04-23,1.909999966621399,1.9600000381469727,1.8200000524520874,1.8200000524520874,909500.0,1.8672451504015504,1.71500632208895,1.58095528263376,1.8779999971389771,1.731333335240682,1.5186000084877014,1.2698000061511994,11.896012124177528,44.17683811154888,55.708031832026364,61.705706316877055,4.840000152587891,4.960000038146973,4.820000171661377,4.880000114440918,7088300.0,4.747009074779539,4.548870069420602,4.4062988639561,4.694000101089477,4.480000034968058,4.453600015640259,3.9418000030517577,54.48988442096286,64.15538315470683,61.232519102201586,58.75564398521362,3.2799999713897705,3.2799999713897705,3.140000104904175,3.140000104904175,16359900.0,2.967974616092769,2.6375325263897813,2.4954826786177824,2.9420000076293946,2.529384708404541,2.3964001417160032,2.2553078186511994,42.56624673057803,70.52151931978868,75.49407781498705,72.46106990403953,57.5,59.0,57.0,57.75,10304500.0,58.083443045642966,56.347638982035846,54.681818878384824,58.775,56.03333333333333,54.425,49.9475,42.91533705933287,47.0549495837197,54.29614119209666,56.073288529549,381.0,386.0,377.0,380.0,2285000.0,373.5599278710722,363.9681756801898,372.81893494918967,378.4,340.96666666666664,369.1,410.405,28.381282706380983,58.74875788245153,55.084590853696284,50.55911357341843,57.0,58.5,57.0,57.75,12747300.0,58.73222443790193,57.56269072071272,56.101726634727825,59.4,57.166666666666664,56.95,51.4775,22.034800369625454,40.45206250567633,50.009579851305176,53.98282768485972,5.699999809265137,5.75,5.550000190734863,5.650000095367432,4359900.0,5.763554867115614,5.554592594479735,5.385990302698455,5.7799999713897705,5.434333324432373,5.281999998092651,5.027300019264221,9.752639893702783,39.770737131879876,51.797363424199325,54.07889431792805,4.960000038146973,5.050000190734863,4.960000038146973,4.980000019073486,5627600.0,5.002850359232776,4.977873971292631,4.944128540473023,5.020000028610229,4.963333415985107,4.899400053024292,4.872500047683716,52.14362436132027,46.61380775465313,49.860822059154486,50.9739784909989,311.0,311.0,306.0,306.0,19400.0,307.822069906625,288.1530823420333,270.91474865921066,312.7,285.26666666666665,266.77,231.5,9.44076333806595,47.74230860622839,61.45196999938108,64.55410245255435,,,,,,,,,,7.349999904632568,5.599999904632568,8.600000381469727
2021-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,39.0,0.0,9.0,20.0,,,
2021-04-26,1.8300000429153442,1.8300000429153442,1.7599999904632568,1.7699999809265137,1206700.0,1.849564210496998,1.7185543000784702,1.588368800213868,1.8799999952316284,1.7433333357175191,1.532400007247925,1.2787000060081481,7.067030835774309,38.635853801656324,52.08535418717326,59.30036981377502,4.880000114440918,5.050000190734863,4.820000171661377,4.960000038146973,8113800.0,4.785734704482708,4.57539458353198,4.428012635492997,4.76200008392334,4.5100000381469725,4.464800014495849,3.9634000039100648,77.15634683361158,68.88489049147393,63.35718491487231,59.7932568712638,3.180000066757202,3.299999952316284,3.1600000858306885,3.299999952316284,24187700.0,3.028342859042499,2.680272360320523,2.527032375625567,3.01800000667572,2.56676930586497,2.4177232217788696,2.2681847393512724,76.32737699375043,77.8536200819356,79.11109028732322,75.06732631203252,57.75,58.25,57.0,57.5,10310800.0,57.97736249188969,56.421984854162574,54.79233578511484,58.825,56.28333333333333,54.49,50.135,30.998850593560988,44.64225107171458,53.29011611656568,55.62509262211217,382.0,389.0,380.0,387.0,2859700.0,376.00357734905907,365.45409982985495,373.3750551472607,380.9,342.43333333333334,367.64,412.37,76.38341164743832,64.15338110087951,56.87600173130066,51.21947029299503,58.0,59.0,57.5,58.5,7238700.0,58.69000181282884,57.623162287118355,56.19577657062086,59.45,57.3,56.96,51.68,59.536762069328695,48.32630233701053,52.7581075492501,55.090437779095915,5.550000190734863,5.75,5.550000190734863,5.599999904632568,3259000.0,5.733817601209606,5.557522098360563,5.394382836107637,5.749999952316284,5.467666657765706,5.288999996185303,5.035300016403198,5.515611211870179,36.38581539288519,50.37240683889362,53.40451430747419,4.980000019073486,5.050000190734863,4.960000038146973,4.980000019073486,4999700.0,4.998695751931087,4.978011135665589,4.945535265124021,5.008000040054322,4.974666754404704,4.901400051116943,4.87690004825592,52.14362436132027,46.61380775465313,49.86082205915449,50.9739784909989,306.0,306.0,296.0,299.0,20100.0,306.21805719632954,288.852883481257,272.01613106473184,312.6,286.8,268.65,232.795,2.14979929223252,36.67267892782949,55.48825373120453,61.54527707626487,,,,,,,,,,7.75,5.650000095367432,8.600000381469727
2021-04-27,1.7400000095367432,2.119999885559082,1.7400000095367432,2.0399999618530273,3605400.0,1.8841888925617307,1.7392927298703773,1.6060798261605018,1.896999990940094,1.7643333355585733,1.5518000054359435,1.2902000057697296,82.73926359553283,66.14892634934333,65.23319525870612,66.57812840107646,5.099999904632568,5.150000095367432,4.880000114440918,4.900000095367432,14641300.0,4.806510230098112,4.596336874618139,4.446521947644936,4.800000095367432,4.533333381017049,4.47520001411438,3.985000004768372,44.163032177692784,61.573073647708696,60.671507890746604,58.648502585789025,3.4600000381469727,3.5399999618530273,3.359999895095825,3.359999895095825,67263900.0,3.0886441383249217,2.7241257496608653,2.5596977685459694,3.1019999980926514,2.604923137029012,2.439877061843872,2.2814770472049712,83.57061029722789,80.08288773091824,80.28616638940228,75.95027352960861,58.0,58.25,56.0,56.0,11088100.0,57.617842038818836,56.39476002486176,54.83969516609073,58.275,56.416666666666664,54.535,50.31,7.155631246624084,32.60526061408584,47.59225268408731,52.995864043906344,390.0,397.0,381.0,381.0,3952000.0,376.9120178310483,366.45706113115466,373.6740725924662,381.2,343.73333333333335,366.38,414.195,35.54382539442603,56.534728670867594,54.85640309708507,50.619968221359905,59.0,59.0,57.25,57.25,7614300.0,58.42818330140541,57.59908730085266,56.23711866589063,59.1,57.358333333333334,56.965,51.8725,22.869171695656473,38.21870600955763,48.019364382691585,52.89532774254382,5.650000095367432,5.699999809265137,5.550000190734863,5.599999904632568,2688600.0,5.709487110922871,5.560262601991015,5.402446250559596,5.724999952316284,5.498999993006389,5.295999994277954,5.045500016212463,5.515611211870179,36.38581539288519,50.37240683889361,53.40451430747418,5.0,5.099999904632568,4.960000038146973,4.980000019073486,8330200.0,4.995296527775159,4.978139450724163,4.946886824102431,4.991000032424926,4.9806667486826575,4.902600049972534,4.880900049209595,52.14362436132027,46.61380775465312,49.86082205915449,50.9739784909989,301.0,301.0,296.0,297.0,7200.0,304.5420467969969,289.3785039018211,272.9958906308208,311.4,288.1333333333333,270.49,234.025,1.4915634469126366,33.97205162689754,53.87938564378629,60.70894066802757,,,,,,,,,,7.900000095367432,6.25,8.600000381469727
